2023-07-17T15:28:58.123, ubuntu22-b, 0.004220
2023-07-17T15:28:58.329, ubuntu22-b, 0.005303
2023-07-17T15:28:58.534, ubuntu22-b, 0.005071
2023-07-17T15:28:58.744, ubuntu22-b, 0.009486
2023-07-17T15:28:58.950, ubuntu22-b, 0.005215
2023-07-17T15:28:59.155, ubuntu22-b, 0.005074
2023-07-17T15:28:59.364, ubuntu22-b, 0.008817
2023-07-17T15:28:59.574, ubuntu22-b, 0.008759
2023-07-17T15:28:59.786, ubuntu22-b, 0.011552
2023-07-17T15:28:59.998, ubuntu22-b, 0.011585
2023-07-17T15:29:00.217, ubuntu22-b, 0.019516
2023-07-17T15:29:00.424, ubuntu22-b, 0.006327
2023-07-17T15:29:00.630, ubuntu22-b, 0.005213
2023-07-17T15:29:00.835, ubuntu22-b, 0.004979
2023-07-17T15:29:01.041, ubuntu22-b, 0.005040
2023-07-17T15:29:01.246, ubuntu22-b, 0.005080
2023-07-17T15:29:01.452, ubuntu22-b, 0.005691
2023-07-17T15:29:01.666, ubuntu22-b, 0.013238
2023-07-17T15:29:01.874, ubuntu22-b, 0.007530
2023-07-17T15:29:02.082, ubuntu22-b, 0.007984
2023-07-17T15:29:02.290, ubuntu22-b, 0.007279
2023-07-17T15:29:02.495, ubuntu22-b, 0.004767
2023-07-17T15:29:02.700, ubuntu22-b, 0.005160
2023-07-17T15:29:02.906, ubuntu22-b, 0.006096
2023-07-17T15:29:03.112, ubuntu22-b, 0.005373
2023-07-17T15:29:03.318, ubuntu22-b, 0.005354
2023-07-17T15:29:03.525, ubuntu22-b, 0.006251
2023-07-17T15:29:03.730, ubuntu22-b, 0.005213
2023-07-17T15:29:03.936, ubuntu22-b, 0.005113
2023-07-17T15:29:04.141, ubuntu22-b, 0.005230
2023-07-17T15:29:04.347, ubuntu22-b, 0.005271
2023-07-17T15:29:04.553, ubuntu22-b, 0.005470
2023-07-17T15:29:04.758, ubuntu22-b, 0.005099
2023-07-17T15:29:04.964, ubuntu22-b, 0.005385
2023-07-17T15:29:05.170, ubuntu22-b, 0.004873
2023-07-17T15:29:05.375, ubuntu22-b, 0.005203
2023-07-17T15:29:05.581, ubuntu22-b, 0.005240
2023-07-17T15:29:05.790, ubuntu22-b, 0.008788
2023-07-17T15:29:05.999, ubuntu22-b, 0.008579
2023-07-17T15:29:06.205, ubuntu22-b, 0.005352
2023-07-17T15:29:06.411, ubuntu22-c, 0.005542
2023-07-17T15:29:06.617, ubuntu22-b, 0.005402
2023-07-17T15:29:06.829, ubuntu22-b, 0.011916
2023-07-17T15:29:07.034, ubuntu22-c, 0.005201
2023-07-17T15:29:07.240, ubuntu22-c, 0.005160
2023-07-17T15:29:07.447, ubuntu22-c, 0.006933
2023-07-17T15:29:07.654, ubuntu22-c, 0.006126
2023-07-17T15:29:07.867, ubuntu22-c, 0.011920
2023-07-17T15:29:08.072, ubuntu22-c, 0.005390
2023-07-17T15:29:08.278, ubuntu22-c, 0.005358
2023-07-17T15:29:08.490, ubuntu22-c, 0.011606
2023-07-17T15:29:08.696, ubuntu22-c, 0.005183
2023-07-17T15:29:08.902, ubuntu22-c, 0.005132
2023-07-17T15:29:09.108, ubuntu22-c, 0.006237
2023-07-17T15:29:09.314, ubuntu22-c, 0.005393
2023-07-17T15:29:09.520, ubuntu22-c, 0.005286
2023-07-17T15:29:09.725, ubuntu22-c, 0.005238
2023-07-17T15:29:09.933, ubuntu22-c, 0.007584
2023-07-17T15:29:10.139, ubuntu22-c, 0.005136
2023-07-17T15:29:10.345, ubuntu22-c, 0.005275
2023-07-17T15:29:10.550, ubuntu22-c, 0.005092
2023-07-17T15:29:10.756, ubuntu22-c, 0.005137
2023-07-17T15:29:10.962, ubuntu22-c, 0.005603
2023-07-17T15:29:11.169, ubuntu22-c, 0.007243
2023-07-17T15:29:11.375, ubuntu22-c, 0.005367
2023-07-17T15:29:11.581, ubuntu22-c, 0.005366
2023-07-17T15:29:11.787, ubuntu22-c, 0.005249
2023-07-17T15:29:11.998, ubuntu22-c, 0.011120
2023-07-17T15:29:12.209, ubuntu22-c, 0.010222
2023-07-17T15:29:12.415, ubuntu22-c, 0.005123
2023-07-17T15:29:12.620, ubuntu22-c, 0.005114
2023-07-17T15:29:12.826, ubuntu22-c, 0.005166
2023-07-17T15:29:13.031, ubuntu22-c, 0.005162
2023-07-17T15:29:13.236, ubuntu22-c, 0.004892
2023-07-17T15:29:13.442, ubuntu22-c, 0.005073
2023-07-17T15:29:13.647, ubuntu22-c, 0.005063
2023-07-17T15:29:13.852, ubuntu22-c, 0.005054
2023-07-17T15:29:14.061, ubuntu22-c, 0.008110
2023-07-17T15:29:14.267, ubuntu22-d, 0.005779
2023-07-17T15:29:14.473, ubuntu22-d, 0.005456
2023-07-17T15:29:14.679, ubuntu22-d, 0.005328
2023-07-17T15:29:14.885, ubuntu22-d, 0.005268
2023-07-17T15:29:15.092, ubuntu22-c, 0.006777
2023-07-17T15:29:15.298, ubuntu22-d, 0.005351
2023-07-17T15:29:15.504, ubuntu22-d, 0.005648
2023-07-17T15:29:15.710, ubuntu22-d, 0.005403
2023-07-17T15:29:15.918, ubuntu22-d, 0.007775
2023-07-17T15:29:16.126, ubuntu22-d, 0.007598
2023-07-17T15:29:16.334, ubuntu22-d, 0.007832
2023-07-17T15:29:16.540, ubuntu22-d, 0.005378
2023-07-17T15:29:16.750, ubuntu22-d, 0.009720
2023-07-17T15:29:16.956, ubuntu22-d, 0.005399
2023-07-17T15:29:17.162, ubuntu22-d, 0.005796
2023-07-17T15:29:17.368, ubuntu22-d, 0.005386
2023-07-17T15:29:17.582, ubuntu22-d, 0.013668
2023-07-17T15:29:17.789, ubuntu22-d, 0.006270
2023-07-17T15:29:17.998, ubuntu22-d, 0.008577
2023-07-17T15:29:18.204, ubuntu22-d, 0.005056
2023-07-17T15:29:18.409, ubuntu22-d, 0.004805
2023-07-17T15:29:18.616, ubuntu22-d, 0.006984
2023-07-17T15:29:18.822, ubuntu22-d, 0.005260
2023-07-17T15:29:19.027, ubuntu22-d, 0.005224
2023-07-17T15:29:19.233, ubuntu22-d, 0.004998
2023-07-17T15:29:19.438, ubuntu22-d, 0.005153
2023-07-17T15:29:19.644, ubuntu22-d, 0.005129
2023-07-17T15:29:19.849, ubuntu22-d, 0.005359
2023-07-17T15:29:20.055, ubuntu22-d, 0.004864
2023-07-17T15:29:20.260, ubuntu22-d, 0.005242
2023-07-17T15:29:20.466, ubuntu22-d, 0.005166
2023-07-17T15:29:20.674, ubuntu22-d, 0.007445
2023-07-17T15:29:20.879, ubuntu22-d, 0.005065
2023-07-17T15:29:21.085, ubuntu22-d, 0.005322
2023-07-17T15:29:21.291, ubuntu22-d, 0.006052
2023-07-17T15:29:21.502, ubuntu22-d, 0.005497
2023-07-17T15:29:21.710, ubuntu22-d, 0.008317
2023-07-17T15:29:21.917, ubuntu22-d, 0.006263
2023-07-17T15:29:22.123, ubuntu22-d, 0.005326
2023-07-17T15:29:22.328, ubuntu22-d, 0.005008
2023-07-17T15:29:22.533, ubuntu22-d, 0.005020
2023-07-17T15:29:22.740, ubuntu22-d, 0.005975
2023-07-17T15:29:22.948, ubuntu22-d, 0.008275
2023-07-17T15:29:23.154, ubuntu22-d, 0.005183
2023-07-17T15:29:23.360, ubuntu22-d, 0.005050
2023-07-17T15:29:23.565, ubuntu22-d, 0.004920
2023-07-17T15:29:23.771, ubuntu22-d, 0.005061
2023-07-17T15:29:23.976, ubuntu22-b, 0.005136
2023-07-17T15:29:24.182, ubuntu22-d, 0.005618
2023-07-17T15:29:24.391, ubuntu22-b, 0.005787
2023-07-17T15:29:24.596, ubuntu22-d, 0.004912
2023-07-17T15:29:24.801, ubuntu22-d, 0.004921
2023-07-17T15:29:25.007, ubuntu22-d, 0.005046
2023-07-17T15:29:25.215, ubuntu22-b, 0.007633
2023-07-17T15:29:25.420, ubuntu22-b, 0.005059
2023-07-17T15:29:25.630, ubuntu22-b, 0.009224
2023-07-17T15:29:25.846, ubuntu22-b, 0.015816
2023-07-17T15:29:26.054, ubuntu22-b, 0.007547
2023-07-17T15:29:26.260, ubuntu22-b, 0.005290
2023-07-17T15:29:26.466, ubuntu22-b, 0.006061
2023-07-17T15:29:26.672, ubuntu22-b, 0.005398
2023-07-17T15:29:26.878, ubuntu22-b, 0.005620
2023-07-17T15:29:27.085, ubuntu22-b, 0.006474
2023-07-17T15:29:27.293, ubuntu22-b, 0.007433
2023-07-17T15:29:27.502, ubuntu22-b, 0.009131
2023-07-17T15:29:27.710, ubuntu22-b, 0.007079
2023-07-17T15:29:27.916, ubuntu22-b, 0.005869
2023-07-17T15:29:28.122, ubuntu22-b, 0.005371
2023-07-17T15:29:28.327, ubuntu22-b, 0.005136
2023-07-17T15:29:28.533, ubuntu22-b, 0.005610
2023-07-17T15:29:28.739, ubuntu22-b, 0.005493
2023-07-17T15:29:28.945, ubuntu22-b, 0.005417
2023-07-17T15:29:29.151, ubuntu22-b, 0.005538
2023-07-17T15:29:29.357, ubuntu22-b, 0.005629
2023-07-17T15:29:29.563, ubuntu22-b, 0.005490
2023-07-17T15:29:29.768, ubuntu22-b, 0.005150
2023-07-17T15:29:29.974, ubuntu22-b, 0.005578
2023-07-17T15:29:30.180, ubuntu22-b, 0.005208
2023-07-17T15:29:30.386, ubuntu22-b, 0.005133
2023-07-17T15:29:30.591, ubuntu22-b, 0.005227
2023-07-17T15:29:30.797, ubuntu22-b, 0.005203
2023-07-17T15:29:31.003, ubuntu22-b, 0.005104
2023-07-17T15:29:31.209, ubuntu22-b, 0.005622
2023-07-17T15:29:31.415, ubuntu22-c, 0.005848
2023-07-17T15:29:31.632, ubuntu22-c, 0.016598
2023-07-17T15:29:31.838, ubuntu22-c, 0.005636
2023-07-17T15:29:32.066, , 
2023-07-17T15:29:32.274, ubuntu22-c, 0.007582
2023-07-17T15:29:32.480, ubuntu22-c, 0.005203
2023-07-17T15:29:32.686, ubuntu22-c, 0.005349
2023-07-17T15:29:32.892, ubuntu22-c, 0.005605
2023-07-17T15:29:33.099, ubuntu22-c, 0.006900
2023-07-17T15:29:33.305, ubuntu22-c, 0.005286
2023-07-17T15:29:33.510, ubuntu22-c, 0.005045
2023-07-17T15:29:33.716, ubuntu22-c, 0.005774
2023-07-17T15:29:33.922, ubuntu22-c, 0.005240
2023-07-17T15:29:34.128, ubuntu22-c, 0.005204
2023-07-17T15:29:34.334, ubuntu22-c, 0.005248
2023-07-17T15:29:34.539, ubuntu22-c, 0.005046
2023-07-17T15:29:34.745, ubuntu22-c, 0.005208
2023-07-17T15:29:34.950, ubuntu22-c, 0.005167
2023-07-17T15:29:35.156, ubuntu22-c, 0.005317
2023-07-17T15:29:35.366, ubuntu22-c, 0.009651
2023-07-17T15:29:35.575, ubuntu22-c, 0.006408
2023-07-17T15:29:35.781, ubuntu22-c, 0.005055
2023-07-17T15:29:35.986, ubuntu22-c, 0.005004
2023-07-17T15:29:36.193, ubuntu22-c, 0.005600
2023-07-17T15:29:36.398, ubuntu22-c, 0.005214
2023-07-17T15:29:36.604, ubuntu22-c, 0.004840
2023-07-17T15:29:36.810, ubuntu22-c, 0.005616
2023-07-17T15:29:37.016, ubuntu22-c, 0.005611
2023-07-17T15:29:37.221, ubuntu22-c, 0.005230
2023-07-17T15:29:37.427, ubuntu22-c, 0.005381
2023-07-17T15:29:37.633, ubuntu22-c, 0.005241
2023-07-17T15:29:37.838, ubuntu22-c, 0.005035
2023-07-17T15:29:38.044, ubuntu22-c, 0.005536
2023-07-17T15:29:38.249, ubuntu22-c, 0.005017
2023-07-17T15:29:38.455, ubuntu22-c, 0.005052
2023-07-17T15:29:38.661, ubuntu22-c, 0.005538
2023-07-17T15:29:38.867, ubuntu22-c, 0.005132
2023-07-17T15:29:39.072, ubuntu22-c, 0.005374
2023-07-17T15:29:39.278, ubuntu22-c, 0.005150
2023-07-17T15:29:39.484, ubuntu22-c, 0.005277
2023-07-17T15:29:39.689, ubuntu22-c, 0.005280
2023-07-17T15:29:39.895, ubuntu22-c, 0.005613
2023-07-17T15:29:40.101, ubuntu22-c, 0.005472
2023-07-17T15:29:40.307, ubuntu22-c, 0.005286
2023-07-17T15:29:40.512, ubuntu22-c, 0.004992
2023-07-17T15:29:40.718, ubuntu22-c, 0.005076
2023-07-17T15:29:40.923, ubuntu22-c, 0.005187
2023-07-17T15:29:41.129, ubuntu22-c, 0.005411
2023-07-17T15:29:41.335, ubuntu22-c, 0.005264
2023-07-17T15:29:41.541, ubuntu22-c, 0.005399
2023-07-17T15:29:41.746, ubuntu22-c, 0.005047
2023-07-17T15:29:41.952, ubuntu22-c, 0.005425
2023-07-17T15:29:42.167, ubuntu22-c, 0.014750
2023-07-17T15:29:42.373, ubuntu22-b, 0.005576
2023-07-17T15:29:42.579, ubuntu22-c, 0.004970
2023-07-17T15:29:42.786, ubuntu22-c, 0.007094
2023-07-17T15:29:42.995, ubuntu22-c, 0.008851
2023-07-17T15:29:43.200, , 
2023-07-17T15:29:43.418, ubuntu22-b, 0.018040
2023-07-17T15:29:43.638, ubuntu22-b, 0.019833
2023-07-17T15:29:43.854, ubuntu22-b, 0.015269
2023-07-17T15:29:44.062, ubuntu22-b, 0.007138
2023-07-17T15:29:44.270, ubuntu22-b, 0.007540
2023-07-17T15:29:44.482, ubuntu22-b, 0.011946
2023-07-17T15:29:44.688, ubuntu22-b, 0.005322
2023-07-17T15:29:44.901, ubuntu22-b, 0.012812
2023-07-17T15:29:45.107, ubuntu22-b, 0.005740
2023-07-17T15:29:45.312, ubuntu22-b, 0.005155
2023-07-17T15:29:45.518, ubuntu22-b, 0.005006
2023-07-17T15:29:45.723, ubuntu22-b, 0.005159
2023-07-17T15:29:45.929, ubuntu22-b, 0.005294
2023-07-17T15:29:46.135, ubuntu22-b, 0.005208
2023-07-17T15:29:46.341, ubuntu22-b, 0.005779
2023-07-17T15:29:46.546, ubuntu22-b, 0.005041
2023-07-17T15:29:46.752, ubuntu22-b, 0.005897
2023-07-17T15:29:46.958, ubuntu22-b, 0.004848
2023-07-17T15:29:47.164, ubuntu22-b, 0.005568
2023-07-17T15:29:47.369, ubuntu22-b, 0.005378
2023-07-17T15:29:47.575, ubuntu22-b, 0.005023
2023-07-17T15:29:47.782, ubuntu22-b, 0.006244
2023-07-17T15:29:47.987, ubuntu22-b, 0.004850
2023-07-17T15:29:48.192, ubuntu22-c, 0.005394
2023-07-17T15:29:48.398, ubuntu22-c, 0.005103
2023-07-17T15:29:48.603, ubuntu22-c, 0.005128
2023-07-17T15:29:48.809, ubuntu22-b, 0.005305
2023-07-17T15:29:49.015, ubuntu22-b, 0.005902
2023-07-17T15:29:49.221, ubuntu22-c, 0.005022
2023-07-17T15:29:49.426, ubuntu22-b, 0.004815
2023-07-17T15:29:49.632, ubuntu22-b, 0.005103
2023-07-17T15:29:49.837, ubuntu22-b, 0.004785
2023-07-17T15:29:50.042, ubuntu22-b, 0.005115
2023-07-17T15:29:50.262, , 
2023-07-17T15:29:50.468, ubuntu22-c, 0.006027
2023-07-17T15:29:50.674, ubuntu22-c, 0.005502
2023-07-17T15:29:50.882, ubuntu22-c, 0.007619
2023-07-17T15:29:51.089, ubuntu22-c, 0.006044
2023-07-17T15:29:51.294, ubuntu22-c, 0.005069
2023-07-17T15:29:51.514, ubuntu22-c, 0.014563
2023-07-17T15:29:51.720, ubuntu22-c, 0.005714
2023-07-17T15:29:51.931, ubuntu22-c, 0.010546
2023-07-17T15:29:52.145, ubuntu22-c, 0.013619
2023-07-17T15:29:52.350, ubuntu22-c, 0.004779
2023-07-17T15:29:52.556, ubuntu22-c, 0.005623
2023-07-17T15:29:52.761, ubuntu22-c, 0.004865
2023-07-17T15:29:52.967, ubuntu22-c, 0.005359
2023-07-17T15:29:53.172, ubuntu22-c, 0.005002
2023-07-17T15:29:53.378, ubuntu22-c, 0.005010
2023-07-17T15:29:53.583, ubuntu22-c, 0.004885
2023-07-17T15:29:53.788, ubuntu22-c, 0.004905
2023-07-17T15:29:53.994, ubuntu22-c, 0.004950
2023-07-17T15:29:54.199, ubuntu22-c, 0.004829
2023-07-17T15:29:54.405, ubuntu22-c, 0.005547
2023-07-17T15:29:54.610, ubuntu22-c, 0.005347
2023-07-17T15:29:54.817, ubuntu22-c, 0.005799
2023-07-17T15:29:55.023, ubuntu22-c, 0.006537
2023-07-17T15:29:55.229, ubuntu22-c, 0.005178
2023-07-17T15:29:55.434, ubuntu22-c, 0.005055
2023-07-17T15:29:55.640, ubuntu22-c, 0.005247
2023-07-17T15:29:55.847, ubuntu22-c, 0.006704
2023-07-17T15:29:56.054, ubuntu22-c, 0.005980
2023-07-17T15:29:56.259, ubuntu22-c, 0.005556
2023-07-17T15:29:56.465, ubuntu22-c, 0.005246
2023-07-17T15:29:56.670, ubuntu22-c, 0.004889
2023-07-17T15:29:56.876, ubuntu22-c, 0.005280
2023-07-17T15:29:57.082, ubuntu22-c, 0.005228
2023-07-17T15:29:57.287, ubuntu22-c, 0.005130
2023-07-17T15:29:57.492, ubuntu22-c, 0.004929
2023-07-17T15:29:57.698, ubuntu22-c, 0.005212
2023-07-17T15:29:57.904, ubuntu22-c, 0.005243
2023-07-17T15:29:58.110, ubuntu22-c, 0.006163
2023-07-17T15:29:58.316, ubuntu22-b, 0.005575
2023-07-17T15:29:58.522, ubuntu22-b, 0.004979
2023-07-17T15:29:58.727, ubuntu22-b, 0.005620
2023-07-17T15:29:58.933, ubuntu22-b, 0.005182
2023-07-17T15:29:59.138, ubuntu22-c, 0.004980
2023-07-17T15:29:59.344, ubuntu22-b, 0.005022
2023-07-17T15:29:59.549, ubuntu22-b, 0.004984
2023-07-17T15:29:59.755, ubuntu22-c, 0.005057
2023-07-17T15:29:59.960, ubuntu22-b, 0.005371
2023-07-17T15:30:00.169, ubuntu22-b, 0.008726
2023-07-17T15:30:00.382, ubuntu22-b, 0.011890
2023-07-17T15:30:00.590, ubuntu22-b, 0.007524
2023-07-17T15:30:00.798, ubuntu22-b, 0.007578
2023-07-17T15:30:01.004, ubuntu22-b, 0.006469
2023-07-17T15:30:01.210, ubuntu22-b, 0.005277
2023-07-17T15:30:01.418, ubuntu22-b, 0.007171
2023-07-17T15:30:01.623, ubuntu22-b, 0.004977
2023-07-17T15:30:01.828, ubuntu22-b, 0.004983
2023-07-17T15:30:02.034, ubuntu22-b, 0.005152
2023-07-17T15:30:02.239, ubuntu22-b, 0.005070
2023-07-17T15:30:02.447, ubuntu22-b, 0.007406
2023-07-17T15:30:02.653, ubuntu22-b, 0.005274
2023-07-17T15:30:02.859, ubuntu22-b, 0.005985
2023-07-17T15:30:03.065, ubuntu22-b, 0.005568
2023-07-17T15:30:03.270, ubuntu22-b, 0.004822
2023-07-17T15:30:03.475, ubuntu22-b, 0.005051
2023-07-17T15:30:03.681, ubuntu22-b, 0.005053
2023-07-17T15:30:03.886, ubuntu22-b, 0.005061
2023-07-17T15:30:04.092, ubuntu22-b, 0.004990
2023-07-17T15:30:04.297, ubuntu22-b, 0.005255
2023-07-17T15:30:04.503, ubuntu22-b, 0.005038
2023-07-17T15:30:04.710, ubuntu22-b, 0.007490
2023-07-17T15:30:04.916, ubuntu22-b, 0.005105
2023-07-17T15:30:05.122, ubuntu22-b, 0.005545
2023-07-17T15:30:05.327, ubuntu22-b, 0.005159
2023-07-17T15:30:05.533, ubuntu22-b, 0.005548
2023-07-17T15:30:05.738, ubuntu22-b, 0.005003
2023-07-17T15:30:05.944, ubuntu22-b, 0.005062
2023-07-17T15:30:06.151, ubuntu22-b, 0.006698
2023-07-17T15:30:06.356, ubuntu22-d, 0.005233
2023-07-17T15:30:06.562, ubuntu22-b, 0.005364
2023-07-17T15:30:06.768, ubuntu22-d, 0.005294
2023-07-17T15:30:06.973, ubuntu22-b, 0.005283
2023-07-17T15:30:07.179, ubuntu22-b, 0.005119
2023-07-17T15:30:07.385, ubuntu22-d, 0.005435
2023-07-17T15:30:07.590, ubuntu22-d, 0.005120
2023-07-17T15:30:07.814, , 
2023-07-17T15:30:08.019, ubuntu22-d, 0.004912
2023-07-17T15:30:08.225, ubuntu22-d, 0.005398
2023-07-17T15:30:08.442, ubuntu22-d, 0.016597
2023-07-17T15:30:08.650, ubuntu22-d, 0.007518
2023-07-17T15:30:08.858, ubuntu22-d, 0.008348
2023-07-17T15:30:09.066, ubuntu22-d, 0.007281
2023-07-17T15:30:09.272, ubuntu22-d, 0.005397
2023-07-17T15:30:09.477, ubuntu22-d, 0.005092
2023-07-17T15:30:09.682, ubuntu22-d, 0.004846
2023-07-17T15:30:09.888, ubuntu22-d, 0.005207
2023-07-17T15:30:10.093, ubuntu22-d, 0.005011
