2023-07-28T11:40:00.648, ubuntu22-b, 0.004542
2023-07-28T11:40:00.855, ubuntu22-b, 0.006209
2023-07-28T11:40:01.060, ubuntu22-b, 0.005399
2023-07-28T11:40:01.266, ubuntu22-b, 0.005286
2023-07-28T11:40:01.472, ubuntu22-b, 0.005535
2023-07-28T11:40:01.678, ubuntu22-b, 0.005867
2023-07-28T11:40:01.895, ubuntu22-b, 0.011401
2023-07-28T11:40:02.101, ubuntu22-b, 0.005392
2023-07-28T11:40:02.307, ubuntu22-b, 0.005660
2023-07-28T11:40:02.513, ubuntu22-b, 0.005342
2023-07-28T11:40:02.719, ubuntu22-b, 0.005274
2023-07-28T11:40:02.924, ubuntu22-b, 0.005379
2023-07-28T11:40:03.130, ubuntu22-b, 0.005153
2023-07-28T11:40:03.335, ubuntu22-b, 0.004981
2023-07-28T11:40:03.541, ubuntu22-b, 0.005114
2023-07-28T11:40:03.746, ubuntu22-b, 0.005027
2023-07-28T11:40:03.951, ubuntu22-b, 0.004880
2023-07-28T11:40:04.161, ubuntu22-b, 0.008626
2023-07-28T11:40:04.367, ubuntu22-b, 0.005042
2023-07-28T11:40:04.575, ubuntu22-b, 0.007309
2023-07-28T11:40:04.782, ubuntu22-b, 0.006876
2023-07-28T11:40:04.991, ubuntu22-b, 0.008404
2023-07-28T11:40:05.198, ubuntu22-b, 0.007409
2023-07-28T11:40:05.404, ubuntu22-b, 0.005046
2023-07-28T11:40:05.615, ubuntu22-b, 0.010222
2023-07-28T11:40:05.824, ubuntu22-b, 0.009413
2023-07-28T11:40:06.030, ubuntu22-b, 0.005161
2023-07-28T11:40:06.243, ubuntu22-b, 0.012418
2023-07-28T11:40:06.459, ubuntu22-b, 0.015545
2023-07-28T11:40:06.665, ubuntu22-b, 0.005368
2023-07-28T11:40:06.871, ubuntu22-b, 0.006181
2023-07-28T11:40:07.084, ubuntu22-b, 0.011954
2023-07-28T11:40:07.289, ubuntu22-b, 0.005072
2023-07-28T11:40:07.495, ubuntu22-b, 0.005183
