EXP-LOAD, 2023-07-19T11:42:58.266, ubuntu22-b, mtd-zk-1, 0.646216
EXP-LOAD, 2023-07-19T11:43:05.408, ubuntu22-b, mtd-zk-1, 0.649806
EXP-LOAD, 2023-07-19T11:43:17.678, ubuntu22-b, mtd-zk-1, 0.649806
EXP-LOAD, 2023-07-19T11:43:24.945, ubuntu22-b, mtd-zk-1, 0.693032
EXP-LOAD, 2023-07-19T11:43:31.386, ubuntu22-b, mtd-zk-1, 0.693032
EXP-LOAD, 2023-07-19T11:43:37.933, ubuntu22-b, mtd-zk-1, 0.703640
EXP-LOAD, 2023-07-19T11:43:49.464, ubuntu22-b, mtd-zk-1, 0.661222
EXP-LOAD, 2023-07-19T11:43:58.639, ubuntu22-b, mtd-zk-1, 0.661222
EXP-LOAD, 2023-07-19T11:44:09.760, ubuntu22-b, mtd-zk-1, 0.647433
EXP-LOAD, 2023-07-19T11:44:16.918, ubuntu22-b, mtd-zk-1, 0.647433
EXP-LOAD, 2023-07-19T11:44:27.200, ubuntu22-b, mtd-zk-1, 0.680408
EXP-LOAD, 2023-07-19T11:44:35.299, ubuntu22-b, mtd-zk-1, 0.654378
EXP-LOAD, 2023-07-19T11:44:46.432, ubuntu22-b, mtd-zk-1, 0.654378
EXP-LOAD, 2023-07-19T11:44:52.562, ubuntu22-b, mtd-zk-1, 0.662319
EXP-LOAD, 2023-07-19T11:45:03.706, ubuntu22-b, mtd-zk-1, 0.662319
EXP-LOAD, 2023-07-19T11:45:13.355, ubuntu22-b, mtd-zk-1, 0.691035
EXP-LOAD, 2023-07-19T11:45:23.503, ubuntu22-b, mtd-zk-1, 0.675822
EXP-LOAD, 2023-07-19T11:45:33.635, ubuntu22-b, mtd-zk-1, 0.675822
EXP-LOAD, 2023-07-19T11:45:45.832, ubuntu22-b, mtd-zk-1, 0.697428
EXP-LOAD, 2023-07-19T11:45:54.950, ubuntu22-b, mtd-zk-1, 0.668246
EXP-LOAD, 2023-07-19T11:46:04.093, ubuntu22-b, mtd-zk-1, 0.637417
EXP-LOAD, 2023-07-19T11:46:14.259, ubuntu22-b, mtd-zk-1, 0.637417
EXP-LOAD, 2023-07-19T11:46:21.953, ubuntu22-b, mtd-zk-1, 0.644912
EXP-LOAD, 2023-07-19T11:46:32.007, ubuntu22-b, mtd-zk-1, 0.644912
EXP-LOAD, 2023-07-19T11:46:43.129, ubuntu22-b, mtd-zk-1, 0.670597
EXP-LOAD, 2023-07-19T11:46:51.287, ubuntu22-b, mtd-zk-1, 0.630337
EXP-LOAD, 2023-07-19T11:47:00.850, ubuntu22-b, mtd-zk-1, 0.630337
EXP-LOAD, 2023-07-19T11:47:10.996, ubuntu22-b, mtd-zk-1, 0.721242
EXP-LOAD, 2023-07-19T11:47:21.132, ubuntu22-b, mtd-zk-1, 0.683938
EXP-LOAD, 2023-07-19T11:47:28.249, ubuntu22-b, mtd-zk-1, 0.683938
EXP-LOAD, 2023-07-19T11:47:35.818, ubuntu22-b, mtd-zk-1, 0.635638
EXP-LOAD, 2023-07-19T11:47:43.962, ubuntu22-b, mtd-zk-1, 0.635638
EXP-LOAD, 2023-07-19T11:47:50.081, ubuntu22-b, mtd-zk-1, 0.645733
EXP-LOAD, 2023-07-19T11:48:00.294, ubuntu22-b, mtd-zk-1, 0.645733
EXP-LOAD, 2023-07-19T11:48:09.469, ubuntu22-b, mtd-zk-1, 0.643016
EXP-LOAD, 2023-07-19T11:48:19.068, ubuntu22-b, mtd-zk-1, 0.643016
EXP-LOAD, 2023-07-19T11:48:28.178, ubuntu22-b, mtd-zk-1, 0.650119
EXP-LOAD, 2023-07-19T11:48:36.386, ubuntu22-b, mtd-zk-1, 0.696021
EXP-LOAD, 2023-07-19T11:48:46.297, ubuntu22-b, mtd-zk-1, 0.696021
EXP-LOAD, 2023-07-19T11:48:55.074, ubuntu22-b, mtd-zk-1, 0.657422
EXP-LOAD, 2023-07-19T11:49:05.171, ubuntu22-b, mtd-zk-1, 0.693116
EXP-LOAD, 2023-07-19T11:49:13.278, ubuntu22-b, mtd-zk-1, 0.693116
EXP-LOAD, 2023-07-19T11:49:19.426, ubuntu22-b, mtd-zk-1, 0.583661
EXP-LOAD, 2023-07-19T11:49:30.579, ubuntu22-b, mtd-zk-1, 0.583661
EXP-LOAD, 2023-07-19T11:49:39.322, ubuntu22-b, mtd-zk-1, 0.658826
EXP-LOAD, 2023-07-19T11:49:49.464, ubuntu22-b, mtd-zk-1, 0.684234
EXP-LOAD, 2023-07-19T11:49:55.587, ubuntu22-b, mtd-zk-1, 0.684234
EXP-LOAD, 2023-07-19T11:50:03.719, ubuntu22-b, mtd-zk-1, 0.684234
EXP-LOAD, 2023-07-19T11:50:17.863, ubuntu22-b, mtd-zk-1, 0.682045
EXP-LOAD, 2023-07-19T11:50:24.992, ubuntu22-b, mtd-zk-1, 0.699053
EXP-LOAD, 2023-07-19T11:50:36.160, ubuntu22-b, mtd-zk-1, 0.665252
EXP-LOAD, 2023-07-19T11:50:44.284, ubuntu22-b, mtd-zk-1, 0.665252
EXP-LOAD, 2023-07-19T11:50:52.383, ubuntu22-b, mtd-zk-1, 0.709621
EXP-LOAD, 2023-07-19T11:51:02.505, ubuntu22-b, mtd-zk-1, 0.709621
EXP-LOAD, 2023-07-19T11:51:10.647, ubuntu22-b, mtd-zk-1, 0.659841
EXP-LOAD, 2023-07-19T11:51:20.776, ubuntu22-b, mtd-zk-1, 0.663863
EXP-LOAD, 2023-07-19T11:51:29.945, ubuntu22-b, mtd-zk-1, 0.663863
EXP-LOAD, 2023-07-19T11:51:40.141, ubuntu22-b, mtd-zk-1, 0.715733
EXP-LOAD, 2023-07-19T11:51:46.747, ubuntu22-b, mtd-zk-1, 0.715733
EXP-LOAD, 2023-07-19T11:51:58.900, ubuntu22-b, mtd-zk-1, 0.694776
EXP-LOAD, 2023-07-19T11:52:06.035, ubuntu22-b, mtd-zk-1, 0.657970
EXP-LOAD, 2023-07-19T11:52:16.269, ubuntu22-b, mtd-zk-1, 0.657970
EXP-LOAD, 2023-07-19T11:52:24.331, ubuntu22-b, mtd-zk-1, 0.678013
EXP-LOAD, 2023-07-19T11:52:32.439, ubuntu22-b, mtd-zk-1, 0.678013
EXP-LOAD, 2023-07-19T11:52:42.588, ubuntu22-b, mtd-zk-1, 0.647451
EXP-LOAD, 2023-07-19T11:52:52.778, ubuntu22-b, mtd-zk-1, 0.675456
EXP-LOAD, 2023-07-19T11:53:02.906, ubuntu22-b, mtd-zk-1, 0.675456
EXP-LOAD, 2023-07-19T11:53:11.038, ubuntu22-b, mtd-zk-1, 0.709307
EXP-LOAD, 2023-07-19T11:53:21.124, ubuntu22-b, mtd-zk-1, 0.610802
EXP-LOAD, 2023-07-19T11:53:29.300, ubuntu22-b, mtd-zk-1, 0.610802
EXP-LOAD, 2023-07-19T11:53:38.346, ubuntu22-b, mtd-zk-1, 0.725944
EXP-LOAD, 2023-07-19T11:53:49.454, ubuntu22-b, mtd-zk-1, 0.636619
EXP-LOAD, 2023-07-19T11:53:57.632, ubuntu22-b, mtd-zk-1, 0.636619
EXP-LOAD, 2023-07-19T11:54:07.167, ubuntu22-b, mtd-zk-1, 0.684893
